id,predicted_price
7419700010,688153.5
2239000011,332455.06
9283800050,405527.6
9407001340,302963.6
217500140,473754.28
7212660520,252963.1
3298201170,345111.28
3057000400,280521.66
6865200444,435522.66
6071600340,510704.3
6821600005,687329.06
1235100371,777540.56
7796450340,351537.28
3603000410,191975.77
9297300255,495893.56
9126100850,561657
2770601462,480231.9
2599001500,219688.11
1102000095,657586.25
1853080640,880742.2
9551201585,799736.75
3438500796,265939.5
7518504291,534900.75
9269200340,393491.12
715010130,1.674895e+06
1982201485,644209.06
9526500080,370475.06
9277200180,435716.28
6669150280,291403.9
8917100153,605841.25
3760500516,844404.44
2725069050,918810.2
3332000091,316801.47
8562770080,576921.9
8151601190,241318.27
8563040160,594835.9
240000269,609928.3
4307350200,355744.2
1311910300,267954.5
3574900030,533004.44
7853230570,440643.88
320069049,388237.9
9839301060,502694.03
7011201333,615467.56
2781320100,265619.62
3421069120,433928.16
7852030320,476020.97
5316101075,2.2506068e+06
5309100750,543195.25
629000730,845066.7
511700170,317293.4
1562100030,501129.75
2489200230,503129.5
524069116,508414.97
5315100737,1.1923891e+06
1868900675,748806.7
1608000120,348319.25
705700240,341248.4
7575600610,258451
1778500015,671746.5
5423500240,188775.72
6713700025,345203.1
2734100734,478877.25
301402280,217151.03
2113700205,284617.94
4114601570,3.544317e+06
3332000615,321062.06
3630050180,346013.25
6852700520,541575.2
6870310010,635574.1
6163900981,290069.7
393000142,354807.72
1771100130,364733.44
1442860160,387217.34
9191200435,575772
6788200800,1.0959574e+06
1115300070,602491.4
3176600105,693704.25
2770604665,592433.2
5469500580,439036.9
5680000545,429024.9
3424089119,495565.9
1328300180,324042.78
1773100922,354480.66
4123830480,333695.16
9808610190,1.1877291e+06
4250200140,277905.75
4217402115,3.785376e+06
3831250350,368994.47
2397101055,819383.9
6817850110,845677.75
7526800200,591579.5
7853370100,650351.06
2523089025,1.0139139e+06
9476200680,267980.3
5714200140,401199.25
3575304895,561651.6
263000018,516028
8080400177,459159.53
6450304130,335784.84
514500090,570644.94
9477000300,452434.22
853600310,1.4531561e+06
1951600240,215638.12
1099900120,305956.88
5323100120,535462.7
1223089016,404597.03
522059172,254998.19
1930300190,672624.1
9542840410,306953.47
8665050530,493061.78
5592900205,415060.9
5450300010,683475.8
2459960030,325252.12
3331500455,515485
3432500705,386300.78
3702900165,322715.12
5249803550,488785.88
626049058,392794.12
1788900380,152199.03
8075400360,213924.92
9113200250,684497.3
2738640040,726830.1
7821200307,491905.9
3530440140,252010.53
3582700130,451499.34
9276200569,772346.56
7197800020,579175.44
686200490,520387.34
3501600100,447721.34
6383000690,591542.9
7604400150,340198.5
5249801411,598895.5
2607720420,465006.8
9561100010,382989.8
1796370590,243852.89
4077800593,356432.9
854000165,253835.98
5536100010,674224.56
4188000670,861864
31000165,1.3397165e+06
662350050,915164.4
4137000280,269607.56
6169901130,1.0809992e+06
1953400510,259956.42
7518506716,1.0035943e+06
1552520010,364862.16
7955080270,320767.34
9212900100,482506.6
3438500798,269650.5
7899800890,235897
4319200605,432682.28
1329300480,366077.88
8935100100,647564.8
5016001260,427315.22
4337600280,352082.5
1446401220,194137.62
7135521530,524690.94
6888900115,236470.92
2413301070,275252
345700040,291174.16
5566100145,430151.97
7634800070,422268.38
9346910500,634080
3529300060,317990.75
8128600060,946539.1
8572900275,193149.44
4139420590,1.4749565e+06
9274200322,588341.56
1472700200,605251.06
8820903380,468522.53
8563010130,945917.4
8965450110,931558.7
9274204230,405561.25
8165501700,310046.2
2193340260,532062.9
1860600290,857055.94
1222000055,233064.23
2492200280,400114.47
2488200455,398288.97
809001520,1.277646e+06
1796361140,241412.17
6398000011,840725.06
6813600365,592021.44
7504100920,819054.94
8835770330,795741.9
524059322,1.0247733e+06
4307330280,415959.25
1245002952,980150.7
2021069059,230561.02
5700000595,624384
3629970930,750368.7
3336002215,312600.72
5100401060,710123.8
3278600750,259720.77
1126069045,1.1578521e+06
7568700175,308235.4
452001475,511858.44
9283800230,638505.5
1737300130,527167.6
6189600040,488294.34
3679400025,501685.88
1096100010,323022.44
9513900050,246117.52
5452800645,950269.1
273800100,223300.14
7228500037,450283.28
808300090,452474.38
2493200215,563705.8
5035300255,713859.06
3380900160,410754.2
3630000130,420831.94
7300400670,286720.6
6798100070,320674.03
8078400010,559482.25
5566100060,457226.8
2768200212,513407.72
4035900060,619055.5
9460000110,312709.84
7199320190,544186.1
2225039081,461534.62
9512200050,551459.5
2634500085,308346.53
3654800200,286402.5
2724079090,1.4141996e+06
2597520720,818434.2
3034200426,320674.66
984000130,306898.16
7852020670,433326.47
7923500060,739142.6
2310030510,296486.7
2205500540,484814.25
2493200015,416600
7853361420,599459.5
5652600605,567339.25
5285200020,384822.25
9406530150,367657.9
5706300020,451084.44
3278602490,379191.56
7197000100,507901.28
4447300008,565027.7
7899800045,230573.34
9250900095,344715.88
9268851740,620442.7
8682261440,496687.28
7284900385,1.00428656e+06
8079040300,431654.38
2225300585,399343.66
3223039013,430174.12
2013801350,255443.84
4055701110,683595.06
3578401770,424528.34
4046500720,533021.25
6145601745,353551.2
5207200195,682217.6
1972201856,539772.56
7212680080,256500.62
7277100510,597148
522079022,618691.3
5605000440,949574.3
6632300230,408110.34
8815400165,568233.75
6708200320,465204.2
2426059076,551780.94
3260200200,560019.25
2770601741,436483.6
4338800500,317601
9201000320,762280.5
7655900038,324427.75
3625059140,606997.3
4222310010,188767.61
2114700115,340325.72
3291800710,371338.5
9406590010,387137.6
3025059124,2.093671e+06
7972601250,360374.5
930000470,973334.94
6690500060,509747.7
16000015,205182.28
5693501102,500297.94
8079040490,443466.34
7225000155,306765.6
8819900170,758537.8
7972601270,305399.5
1224069074,1.01675194e+06
5126900321,322001.6
3438501860,228915.17
2822069080,450049.72
1656600310,569574.4
3856900507,1.0772348e+06
1626069139,440298.16
2524049257,1.3664528e+06
3904960150,530012.8
7214820610,430956.78
7977201845,560377.75
2428100080,817272.06
2202500135,411707.2
1523550220,654351.4
2313900610,431621.44
4123840050,374015.1
2125059124,1.2529174e+06
1225039067,427249.62
6431500283,585162.1
2473380010,293686.62
5694501195,413457.72
2881700046,340668.62
6837820330,311656.5
2337300370,192220.53
3876540630,236659.08
626059317,362842.66
3374500520,324368.66
7228501903,378631.47
4019300051,492978.53
4232902615,593535.94
3546000090,247397.47
8127700215,729903.2
3438501100,279704.22
1769600066,718707
8146100610,713660.94
3052700695,542338.06
7954310210,573897.7
3761700053,1.9609054e+06
1320069179,380370.84
1331900410,799207.56
7303100210,358024.9
2464400285,491321.75
6163901150,338243.56
8955800045,353468.94
2314300200,390694.5
9528104360,392519.25
4177100005,507506.7
8856960260,308038.22
1828001220,613661.8
3066400710,676792.4
624110610,793745.5
4040800260,384558.12
5019500215,506495.66
2481630180,1.2600928e+06
7203170190,722630
510001280,843815.2
9430110120,716433.6
1565950030,343400.47
9828202255,744637.2
3878900270,386444.12
8091600080,217982.44
1112000035,269553.56
2228900270,316292.8
6648701740,305041.75
1245003740,590160.6
2174503441,573033.56
7708250010,308604.25
6072300110,580303.3
2329800140,256991.8
1494300040,500800.6
3832050130,283287.53
7203100730,875206
7199330170,451071.97
7785000220,792926.06
1250201175,393461.84
4054500180,1.0998576e+06
7905200061,461623.56
3751604895,166011.02
5220300140,246027.4
3323059027,321401.2
8651611980,875922.44
8673400190,531085.5
1668500100,901831.4
1023059365,606520.5
3308030060,341180.38
4232400860,962972.8
2144800615,223132.61
1568100920,1.6396606e+06
9406510040,484593.75
2923049421,323907.16
1051000040,1.930022e+06
2077700042,791739
9423800030,258165
9818700455,709745.4
7133300675,331590
4113800550,536739.9
5553300375,1.5729801e+06
2025701530,282941.1
7942601155,422870.03
7524300020,287381.2
2520069100,315762.34
5412300410,222226.23
7504110760,748699.56
2594200350,493936.7
2722059013,206906.77
8078430480,544623.25
1423069162,634257.2
8856001090,147751.33
7000100631,991016.1
4222200280,224436.81
7971300050,543668.44
2009001600,214869.34
6619910140,614635.25
2877100985,483720.62
1196000007,310895.97
1330850130,783805.56
6664900410,263610.34
1231001110,293323.84
9235900030,301290.16
9407101840,309677.1
9523103001,431972.72
2149800278,399337.97
7234601198,598941.75
9476700035,466572.2
9297301065,620993.75
518500700,623380.9
7843500090,329086.4
6056110780,250100.39
2345700260,359259.97
3509600070,222564.95
1431700280,339470.6
1623049174,259014.58
3024089049,498954.25
7853340450,405854.16
7732410360,737245.3
1446800995,281207.62
2946000285,225866.42
425079100,485468
3876313040,469749.3
1762600260,1.3295886e+06
1925069121,864123.2
7443000480,966851.5
7820000015,344150.9
4027701253,478463.22
2826049165,370651.4
5426300060,871847.94
1278000210,121644.7
923000270,384027.8
7657600005,238147.69
3024079057,361936.47
3276180020,321181.2
7304300760,283641.12
3908100020,509648.5
8835400805,534726.9
4051150070,208092.5
3904930530,434966.47
6163900971,392458.25
7942600310,436936.72
4365700330,288218.3
423059207,324281.75
3992700265,339815.25
7177300090,494611.22
2540820010,695635.4
5700002510,835995.94
5201000030,587197.5
7631800015,2.2542845e+06
2922702965,658894.5
1525059198,923223
1245003160,697312.5
3810000455,297323.97
7855600080,555321.06
5701500030,1.0880728e+06
7504020400,623182.94
1402600570,314140.4
7575610760,258743.98
8731990370,346689.06
5021900090,1.0056436e+06
290000075,330541.12
2841500010,425789.34
3955900830,457090.78
7852110140,517333.78
1311400350,242362.6
7773800015,570040.1
4123400320,469621.62
2725069157,891207.44
666000143,846435.44
5101408678,473176.75
6371000026,374206.34
2024059084,903342.06
7283900036,363530.2
8881900230,775640.1
3959400135,327307.34
7696610270,237217.66
1689400150,721545.4
5103900015,414483
1441000350,438384.66
5101408735,332338.72
3126059027,1.779436e+06
2320069014,592336
9541600015,680301
8682320420,785007.7
1562200090,594510.9
3395070980,531206.56
7349600230,257538.67
522049122,261806.47
869700060,274471.62
811000055,1.2931652e+06
1221059176,461430.3
1523059103,505332.4
2025760210,735651
9218400088,324945.5
8682292020,477184.56
2623089135,451158
3758900259,1.3457015e+06
524069049,723765.94
3121500150,816664.3
5581400080,785975.56
8087800020,460039.66
4070700290,690786.9
3296000170,587516.8
9238500040,482819.6
2744600040,373291
6813600380,644101.56
6140100150,402549.84
2201500555,456493.1
2600110250,625707.94
4337000275,141958.95
1186000150,504714.47
1972201963,463000.47
1105000745,351147.25
2887700560,583522.6
4039700080,633208.56
522049104,254005.97
4202400078,230865.1
7520000695,219548.42
7714000310,385213.7
4319200060,584433.2
8624700015,530008.75
5104520610,310985.5
2354300845,291592.66
3824100291,454529.12
6151800612,276728.06
5454200080,1.0822236e+06
6413600290,357533.9
2131200065,266587.25
1459920010,270189.78
50300090,379893.4
2326300090,636160.56
7714000070,386642.44
3630180500,1.0096422e+06
1727850340,1.2302091e+06
8691430330,1.1348109e+06
2310030390,275883
5561400610,562993.94
7010701016,493814.7
7883605915,265777.97
1282300995,362223.1
4040700310,483683.25
3353400435,238571.19
2143701015,443407.56
255450020,381038.53
1020069017,359795.2
4038200120,446609.16
9284801100,245749.06
1965200075,595300.06
847100047,584709.1
4038700720,539870.4
6815100085,784670.1
2508000020,331205.03
255520180,585969.6
6822100750,588626.1
869700050,312684.78
1775801405,595026.5
6600400090,215809.5
7202330270,407382.78
1683400165,797370.56
2625069070,1.0925419e+06
7625702440,451507.5
3388000640,227197.86
1899400365,302908.72
6899990200,778407.9
5569700020,930972.56
986000045,273919.1
3293700221,283203.25
3764800250,353031.3
2291400566,312699.7
4219401236,1.4886144e+06
4239400840,158414.66
7211400990,178912.88
7696500280,187713.11
7215721070,504547.94
3204850140,359413.16
4322200220,720833.56
2566300100,1.0995482e+06
1944900090,428884.6
6648500390,284108.38
7385300020,682951.94
1704900135,310570.28
2877100655,758596.44
2726079098,680166.06
7625703800,460958.38
318300040,497866.22
7922800190,538319.25
2023049361,165954.98
8946400210,505670.34
6071600450,556612.6
4343800100,340020.12
1443300140,350313.72
1024039001,815069.3
2767704860,567541.06
7234600851,578651.5
644200065,959720.9
7784400035,725118.7
3826000560,218763.81
9272202260,365936.16
263000253,523713.1
3621059043,567122.3
240000130,451325.4
1352300120,209528.48
7849200861,277574.9
2487700130,597626
1796100140,315753.3
7234601221,480539.78
8651710190,433953.4
2916200091,519659.3
1232000915,494705.1
1545801970,301915.75
3211200420,346336.78
7686204675,196057
3141600210,188644.7
3959401284,432103.72
2113700825,261212.42
3876000710,405947.44
522069022,568154.1
3214200070,346881.88
1221039156,299469.66
259600790,411131.2
785000040,520822.28
8138870470,528740.06
2596300035,328502.56
540100057,1.4973938e+06
3073500045,577798.44
5363200266,445535.84
8682261650,499246.97
3224510080,994765.8
3211270160,436924.22
9269200520,220858.4
293810190,488837.16
4197400043,362405.53
3026079031,325018.94
5332200405,987740.1
2473411210,294170.44
9268200315,604217.56
8123500050,623763.9
3221069091,505076.06
2485000165,714298.25
4058800215,518376.34
1926059039,790522.75
2533300680,952721.9
3343903640,288178.44
5700003705,1.1248346e+06
2023049372,359806.84
4058800830,462119.97
3333002302,415427.22
2944500340,302689.53
1982200790,523040.75
8929000270,496977.72
8122101440,280295.94
7525530470,776406.9
9332800020,690064.56
3878900525,220000.3
5420300210,255066.53
9232900165,361936.8
6414100026,373932.72
3013300660,839048.6
7954300120,541917.2
1081200360,361122.78
2877102345,422928.12
2202500255,488339.53
7984400050,214627.06
9558020380,444639.38
7812801850,225687.28
8944460020,376248.9
2306400040,528823.8
8649400410,362087.34
7889602020,268520.34
2041000025,489064.25
871001484,603604.75
2767602141,498065.7
3630180470,801869.75
2769602140,417818.3
2473250280,295608.94
5422560660,521623.56
3756600240,325941.47
8651600160,988388.44
7202300540,854665.25
8961950250,465623.2
3303000130,459034.3
798000062,251172.42
1695900150,787412.25
1604730150,527309.94
4136930310,366147.34
8835401250,897825.56
8665900328,389846.28
9262800255,268684.03
1853080570,818944.06
5556300114,834256.5
9517200290,443449.84
4037200295,472942.62
7417100123,374552.3
2620069077,241652.2
7922720040,583322.3
558100090,512491.47
257000037,268188.94
3319500385,311242.16
9297301520,330748.3
3580900090,349109.75
1321039076,185975.78
7227801581,308400.34
9407001620,313708.7
2130400150,318569.6
2312400200,244015.27
4046700210,374866.78
1193000480,903068.1
1492800296,516360.3
3013300017,469881.47
3630240140,601635.8
1049010390,343582.25
9320900420,151771.89
4315700060,366610.66
2591010290,390678.5
323089085,663703.94
6600400270,219695.23
2919701105,529303.1
7202360670,882034.1
8927600100,736001.2
3211700045,649663.6
4027701326,463850.34
1601600195,281838.03
7853280350,699091.7
3629970130,731864.6
7203120020,814521.44
9542900190,343235.12
8035350120,528288.94
1238501184,1.2012576e+06
251200240,473735.75
8945300200,193919.64
2162000160,1.2671219e+06
5466310060,178379.27
1239400064,948296.44
5205000020,321356.44
1720800305,566776.8
7280300375,593207.7
2095800400,449423.1
7852010950,521467.88
1428001160,624757.5
9528104910,674021.4
8644210470,888126.7
7923300310,503360.84
254000100,660789.25
1931300688,419654.47
7007700030,421981.34
422049178,203067.8
422069067,488563.12
2923049393,354306.94
930000305,473040.94
2461900448,552298.94
2610100020,262256.53
2895550050,240208.78
7701700040,285418.72
2460900020,488208.22
9827700105,596117.56
1005000240,310001.53
7200001254,510548.97
866400040,561571.9
305000170,649832.8
2260800110,822133.6
3442000127,761315.7
5253300437,448361
7576700150,852747.1
5469501410,478549
5104531120,785877.4
723049434,313605.2
622069006,1.266065e+06
2517101200,306203.53
8159620160,236632.44
5561300640,482911.25
3317010130,225666.83
4364200250,383767.84
8732300060,927188.25
5603700025,765794.75
3585900190,936920.5
3996900575,247240.84
8731801260,226013.16
3810000860,280260.4
5700003585,1.7088679e+06
6332000050,433146.75
9286100250,443092.62
9471201110,994526.75
9290800050,593369.56
7300200400,691942.75
526069024,1.00294656e+06
1454600156,1.0262472e+06
3904980360,508632.25
2626119062,323348.5
8651730290,411655.34
7611200195,711185.1
1919800260,642326.3
6632900354,267726.9
3972900195,324120.06
5151600170,297162.4
7016000440,507670.28
871000435,753281.8
9578060540,510158.62
2332700060,834581.2
766000240,265982.34
4363700200,329368.38
7100000250,277802.66
2781250560,214180.9
2781250100,349893.7
5419800220,253309.03
7147600245,237409.8
2926069083,987105.44
6189200125,841720.7
9542830160,293270.16
5152200020,272007.3
9412900045,413232.25
6600410480,178047.84
6979970080,595544.8
5636010280,307744
1732801300,1.0111435e+06
5561401530,644561.8
9578500510,360900.03
7304300906,307305.84
1223089077,609134.25
721049207,257896.78
8691330310,852267.44
1523069204,493103.16
3188100105,617861.7
6608500290,449651.6
2891400410,304798.66
7663700551,331575.12
5413200140,246556.6
425069139,639104.94
6713700155,353894.25
2767603505,506446.88
7789000080,269386.78
9211500620,228740.16
3750604417,189777.9
7922800320,597979.5
1471620240,354719.75
2222059052,344988.53
9551200270,1.0148774e+06
2767603160,553764.6
9406710060,378532.53
8929000250,362571.12
5538300120,405867.7
2223069120,497581.44
1652500060,1.7251228e+06
8564500240,395533.72
3629700120,619115.1
3943600070,383640.16
4171200025,257776.53
2425049063,3.8649092e+06
9828701650,398776.62
3581000340,328837
8100900015,353390.06
2125059161,1.4329796e+06
304000380,214306.16
8146200070,1.8141221e+06
686530170,571518.5
2917200645,382594.8
9547200530,752080.2
2122059199,359745.78
1150000740,666737
5706200060,332355.84
9265410010,235953.03
4083800555,440068.12
6152900332,371146.97
2520900301,204300.31
9828200790,450610.62
1657530180,306649.47
7471900045,271190.9
9828200460,421157.16
1775900140,461096.44
6139800430,466100.34
7214400005,485892.28
5332200026,520353.1
9510970300,805389.06
2540830020,388026.94
3392100140,180312.5
1326069191,320110.3
2125059112,1.3678752e+06
859000022,336409.88
8854100350,692462.94
121059007,169023.48
7977201707,485662.94
3859900060,3.2637612e+06
8815400735,762499.4
705700530,332359.3
6600780130,355609.88
6378500105,377478.1
8143000310,472918.72
2877102330,636159.94
3526039074,674687
2115510300,238812.03
3024059014,1.9779876e+06
2141330360,601642.75
546000400,491792.88
2071500011,434469.78
7972000240,201429.3
7016200460,432596.88
6204200180,428068.16
1552100135,1.0359872e+06
88000173,419632.84
2581900235,1.0143336e+06
9211500560,227733.47
621069218,460194.53
1321970240,293916.66
798000630,284843.88
421000285,245639.17
2824600180,676119.5
3832051140,311768.28
1237500105,714651.25
8802400906,254670.58
3166900270,415046.28
3682000060,381190.1
5469700020,263522.62
1245001820,582743.5
9547205660,564085.5
7974700122,635874.9
7550801225,577817.2
1099950050,685021.7
1402900460,328733.84
7636800041,1.4550434e+06
2115720270,244029.94
8651441750,189466.5
3904100035,297499.84
8815400020,552950.4
3303860590,465399.88
5427110040,1.3009755e+06
1782000160,358613.7
6204420290,485963.2
3995700245,287409.97
7955040130,449949.75
1442880650,509482.8
8833510230,743945.1
7283900551,450905.94
4396000180,265854.28
7504021310,668220.8
322059264,293923.66
3654800040,277922.97
2767704777,542654.7
3278602190,353270.1
3236500220,471927.53
3410600100,270607.03
629410180,743905.4
3352402250,172908.4
4363700304,368542.53
7237550130,1.3208795e+06
9808590210,1.5735368e+06
8074200175,308730.53
3463400330,517146.34
6306400140,929341.2
8564950250,546356.1
5381000070,225010.31
9826700697,582689.56
8132700190,460109.4
7943000020,150374.94
9547204675,532881.44
4112100101,425437.44
727500030,674712.75
114101426,366933.16
9274202005,695333.56
1193000380,908734.7
3039000020,519131.78
7852170130,637621.3
2624079010,670629.56
4137010540,302620.84
7576200012,826496.6
1138020020,325318.8
3969300030,214636.06
898000200,223982.44
5153100030,308565.97
5104532030,519340.25
4406000050,222392.88
9274203390,589770.2
8682290360,469850.1
6928600330,247508.38
4139680070,920426.5
6844702690,502125.28
2154970020,2.6606862e+06
4385701285,1.0588006e+06
2426059071,678916.6
2867300160,541885.7
9512500720,493207.1
1773101020,266093.22
8687800100,280898.03
3627800050,1.5997239e+06
1604600227,281687.53
3300701170,437871.97
9250900111,507282.62
7015200790,668802.9
1311100490,238339
2469000010,1.1155245e+06
1982201596,521020.97
1862700290,325592.88
2586800270,226946.45
9528102772,451899.1
5490210200,425620.84
6669080020,414683.84
179003055,223938.44
1860600535,963016.9
1592000130,614970.6
3905040170,544126.44
9320500080,242614.89
9276200850,477330.22
224069114,787968.2
2260000340,557224.5
5096300130,440297.3
3432500215,368307.84
2600000050,709873.3
8856003839,240002.23
2492200435,345487.66
7855900110,1.1900001e+06
6806100250,305504.66
2770603523,551535.75
1370800515,1.6385398e+06
2726049150,405551.97
1226059161,615811.6
1068000375,2.9661728e+06
9528104109,451260
5126310060,525649.06
1951820070,584955.7
1545805980,388330.12
9464700340,1.0112997e+06
4319200675,847471.7
7518500885,515104.12
7852020620,470496.7
869700370,307103.7
8643000190,262650
8902000267,511576.38
7972602435,240005.9
2050100210,946483.1
6705120540,517021.1
2767601390,604912.3
4141000490,1.482511e+06
9345400350,613057.56
3222079162,388805.2
7789000120,263751.7
6646200770,744001.9
6666800180,851084
1725800280,454956.75
6117500460,1.3175066e+06
5470100220,229075.47
5457300478,437190.16
7550800195,537149.5
7787050180,589669.5
6204430250,539792.1
7640400250,474886.5
624110920,773827.75
3629920140,365440.25
7173700518,664928.56
3210200395,187568.88
2473480560,369337.72
2623089141,492016.16
1423800080,220705.77
2076400050,291609.62
3832060120,308268.62
7702600930,406428.16
5101404555,407025.5
3723800415,322548.66
3356403400,215283.06
9214400125,516037.84
1797500530,498137.9
9551201660,939854
3878900815,359688.84
1760650280,307486.4
5466410030,242229.27
6388930620,557522.7
2331300395,767302.9
9412700160,282096.44
871001611,583228.3
3142600120,588381.44
3995700220,333871.8
2310000280,286541.56
8039900400,393955.97
7504021510,707785.8
1959700445,1.6400954e+06
1556200155,554031.4
3629960590,364382.66
259000240,499128.44
662440020,416241.78
3123049142,554449.5
321100260,1.0722932e+06
6840701095,520861.5
3738900165,374502.3
4427100130,382491.94
9238500100,503526.5
6145601810,286049.56
2570300090,347042.03
4017600010,472614.38
1005000220,400002.7
1257202120,481825.12
9527000490,442492.56
8691400080,742921.3
1726069084,497392.6
248000240,191760.03
6113400046,440830.5
2130702350,355651.25
920069052,231041.52
6071300160,559087
1623049041,168380.27
9268200285,405553.12
1843100520,364505.34
2887700826,596955
9122000385,565689.75
9475700220,392254.7
2804600005,798065.9
2896400300,385342.66
5015000180,679535.25
3630220180,806122.94
8832900780,486927.2
1568100300,395364.38
8718500610,384324.94
4147200140,1.1379342e+06
1973700030,911826.9
8862000075,164281.4
9320990110,287775
1151100035,425104.06
2011000010,249221.83
1651500060,910174.44
446000190,752251.6
2344300220,1.0839796e+06
523049195,157536.78
9191200015,671083.8
7942601410,665132.75
7137800300,214043.48
7853300280,518261.16
6654700240,318447.2
569000050,572299.56
3584000180,236189.64
2026079055,374063.25
8898700880,283703.06
5075400150,557357.9
8731981360,363780.56
4222500020,217439.7
7996720050,495438.8
4077800094,561342.1
6446200365,671777.9
2824089053,581019.9
1311800220,213391.67
3522049063,564727.06
1721801280,220928.14
6131600240,204134.19
7202310040,610710
1123059125,582741.8
646910160,230930.5
5630500005,350003.16
3342100785,261507.53
9547205610,624560.9
1773100123,262026.03
3353400092,322251.97
217500015,356081.6
3649100031,386326.2
7896300150,362924.66
623049185,227137.64
1773100430,288660.34
1781500220,702437.2
3395380200,215620.03
2424059170,3.6204975e+06
4389200765,1.8626734e+06
1543000060,476106.34
6154900005,579481.5
2902200240,510417.03
1442880640,511054.62
8562770490,542961.7
2768300655,594896
3432501315,292317.4
5035300570,795996.9
3626039028,451057.34
3876540780,236252.05
327000100,1.00156256e+06
7551300065,479121.2
1312920060,236532.27
2215901230,266291.75
6306800010,436795.06
2767700022,483500.62
5589900610,523925.9
4320200020,753996.25
5249804655,537474.9
9238500480,515166.53
3885806565,1.0779171e+06
7905200205,460202.44
5727500102,318528.88
3585220070,372195.1
2078500210,507393.44
1839920050,387963.28
534000080,388150.53
856000255,542903.7
4141010110,1.6084711e+06
9558040820,636632.75
7768700315,1.4869558e+06
2796100640,271090.06
1922059010,193777.3
3448000542,289776.06
3883100220,285377.06
7237301210,270987.44
3893100456,1.0995136e+06
9578501110,366770.12
6145601995,393508.75
4024100120,297473.16
8899000050,324976.47
3396820010,622957.75
6749700117,401560.6
1954400060,496907.1
3303970100,805588.8
2540850070,432471.88
3797000745,526572.25
7883603700,291780.16
3438501452,326847.88
3530210260,744750.1
3598600049,167858.55
731500170,338507.84
